time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2023-04-23T19:00,61.7,41.2,937.0,,59.7,34.0,103.0,0.56,10.0,0.0,0.0,
2023-04-23T20:00,61.0,40.7,1261.0,,79.7,38.5,66.0,0.55,8.0,0.0,0.0,
2023-04-23T21:00,57.9,38.5,1225.0,,80.6,37.2,55.0,0.53,7.0,0.0,0.0,
2023-04-23T22:00,55.1,36.4,1057.0,,74.6,33.9,52.0,0.51,7.0,0.0,0.0,
2023-04-23T23:00,56.9,38.0,936.0,,66.8,36.5,51.0,0.53,8.0,0.0,0.0,
2023-04-24T00:00,70.3,47.0,1079.0,,65.0,50.8,49.0,0.55,9.0,0.0,0.0,
2023-04-24T01:00,88.0,59.1,1323.0,,64.2,71.4,48.0,0.54,10.0,0.0,0.0,
2023-04-24T02:00,103.4,69.4,1568.0,,63.0,91.1,46.0,0.54,12.0,0.0,0.0,
2023-04-24T03:00,110.6,74.3,1593.0,,60.7,92.7,43.0,0.55,12.0,0.0,0.0,
2023-04-24T04:00,110.8,74.5,1545.0,,58.0,87.7,40.0,0.53,12.0,0.0,0.0,
2023-04-24T05:00,55.2,35.5,531.0,,38.7,33.6,49.0,0.52,12.0,0.0,0.0,
2023-04-24T06:00,68.7,44.9,643.0,,44.6,36.6,46.0,0.5,12.0,0.15,0.2,
2023-04-24T07:00,76.4,50.6,799.0,,52.8,40.8,41.0,0.5,13.0,0.7,0.85,
2023-04-24T08:00,65.9,42.7,903.0,,57.8,44.9,46.0,0.55,14.0,1.7,2.15,
2023-04-24T09:00,57.7,36.1,805.0,,51.8,46.0,67.0,0.61,16.0,3.3,3.95,
2023-04-24T10:00,56.7,35.0,617.0,,40.6,46.0,97.0,0.7,19.0,5.35,5.65,
2023-04-24T11:00,54.8,33.2,404.0,,27.1,43.3,132.0,0.88,21.0,3.25,6.35,
2023-04-24T12:00,57.7,34.9,339.0,,20.6,37.6,148.0,0.88,21.0,5.1,6.5,
2023-04-24T13:00,57.4,35.2,310.0,,15.3,29.6,160.0,0.8,20.0,5.65,5.9,
2023-04-24T14:00,54.7,33.6,295.0,,12.1,21.4,167.0,0.81,19.0,4.2,4.3,
2023-04-24T15:00,52.3,32.1,269.0,,12.2,18.9,165.0,0.77,19.0,2.55,2.6,
2023-04-24T16:00,50.9,31.2,248.0,,14.6,18.4,156.0,0.74,18.0,1.15,1.15,
2023-04-24T17:00,69.8,40.3,382.0,,33.0,36.2,133.0,0.86,34.0,0.3,0.3,
2023-04-24T18:00,65.2,39.0,557.0,,48.4,38.3,107.0,0.84,29.0,0.0,0.0,
2023-04-24T19:00,66.1,41.3,804.0,,70.2,41.2,70.0,0.81,23.0,0.0,0.0,
2023-04-24T20:00,69.6,44.6,1026.0,,91.4,44.0,33.0,0.78,17.0,0.0,0.0,
2023-04-24T21:00,70.3,44.9,1006.0,,94.0,44.0,26.0,0.76,18.0,0.0,0.0,
2023-04-24T22:00,71.0,44.6,894.0,,89.9,43.0,29.0,0.74,21.0,0.0,0.0,
2023-04-24T23:00,73.3,45.1,747.0,,80.4,41.9,35.0,0.74,25.0,0.0,0.0,
2023-04-25T00:00,76.1,46.7,684.0,,70.8,41.9,39.0,0.75,25.0,0.0,0.0,
2023-04-25T01:00,78.9,49.0,631.0,,58.6,42.1,43.0,0.74,24.0,0.0,0.0,
2023-04-25T02:00,81.3,51.5,586.0,,45.5,42.2,47.0,0.73,22.0,0.0,0.0,
2023-04-25T03:00,82.7,53.7,579.0,,40.7,41.4,45.0,0.7,19.0,0.0,0.0,
2023-04-25T04:00,82.9,54.8,590.0,,38.5,40.4,40.0,0.67,14.0,0.0,0.0,
2023-04-25T05:00,82.0,54.4,581.0,,35.2,40.4,40.0,0.74,13.0,0.0,0.0,
2023-04-25T06:00,83.4,55.5,620.0,,39.0,45.7,44.0,0.72,13.0,0.15,0.15,
2023-04-25T07:00,86.8,58.0,674.0,,44.2,53.1,50.0,0.7,13.0,0.8,0.8,
2023-04-25T08:00,86.4,57.4,701.0,,46.5,58.7,66.0,0.69,13.0,2.1,2.1,
2023-04-25T09:00,82.4,54.5,646.0,,40.5,55.6,90.0,0.71,14.0,3.95,3.95,
2023-04-25T10:00,77.3,50.3,552.0,,30.5,48.7,120.0,0.72,15.0,5.8,5.8,
2023-04-25T11:00,74.5,48.1,447.0,,19.4,40.6,157.0,0.75,16.0,6.95,6.95,
2023-04-25T12:00,75.7,48.9,416.0,,15.5,37.7,178.0,0.79,16.0,7.0,7.05,
2023-04-25T13:00,78.0,50.4,404.0,,13.6,36.0,196.0,0.83,17.0,5.95,6.0,
2023-04-25T14:00,78.7,51.2,402.0,,13.8,34.7,211.0,0.88,16.0,4.2,4.2,
2023-04-25T15:00,77.5,51.0,340.0,,14.7,33.3,216.0,0.9,15.0,2.4,2.45,
2023-04-25T16:00,75.9,50.3,268.0,,17.1,32.2,215.0,0.89,13.0,1.1,1.1,
2023-04-25T17:00,55.6,37.4,426.0,,26.9,29.5,196.0,0.67,6.0,0.35,0.35,
2023-04-25T18:00,64.7,44.4,1003.0,,48.1,41.2,161.0,0.64,5.0,0.05,0.05,
2023-04-25T19:00,89.4,61.9,1823.0,,78.1,57.7,111.0,0.61,4.0,0.0,0.0,
2023-04-25T20:00,105.7,73.3,2695.0,,105.6,74.4,59.0,0.59,2.0,0.0,0.0,
2023-04-25T21:00,113.6,79.2,2950.0,,103.0,77.2,48.0,0.58,2.0,0.0,0.0,
2023-04-25T22:00,116.9,81.5,3014.0,,89.1,75.3,50.0,0.57,2.0,0.0,0.0,
2023-04-25T23:00,112.2,78.2,2952.0,,76.9,72.1,50.0,0.55,2.0,0.0,0.0,
2023-04-26T00:00,110.1,76.6,2802.0,,83.2,71.3,36.0,0.53,2.0,0.0,0.0,
2023-04-26T01:00,116.2,81.0,2554.0,,95.9,70.5,18.0,0.5,2.0,0.0,0.0,
2023-04-26T02:00,118.3,82.4,2262.0,,109.2,69.5,0.0,0.47,2.0,0.0,0.0,
2023-04-26T03:00,119.7,83.4,2148.0,,110.2,69.4,0.0,0.44,2.0,0.0,0.0,
2023-04-26T04:00,125.3,87.3,2075.0,,107.6,69.5,0.0,0.42,2.0,0.0,0.0,
2023-04-26T05:00,155.1,107.8,2315.0,,114.3,94.6,0.0,0.49,2.0,0.0,0.0,
2023-04-26T06:00,148.5,103.4,2180.0,,121.4,88.1,11.0,0.5,2.0,0.2,0.2,
2023-04-26T07:00,136.9,95.5,1983.0,,131.1,78.9,27.0,0.52,3.0,0.9,0.9,
2023-04-26T08:00,121.1,83.8,1648.0,,128.7,66.8,59.0,0.54,4.0,2.3,2.35,
2023-04-26T09:00,93.6,63.8,1301.0,,101.8,59.3,99.0,0.58,6.0,4.25,4.3,
2023-04-26T10:00,75.4,50.5,894.0,,61.8,52.2,147.0,0.66,8.0,5.6,6.05,
2023-04-26T11:00,70.1,46.7,485.0,,19.9,44.6,200.0,0.78,10.0,6.35,6.9,
2023-04-26T12:00,72.9,48.8,384.0,,10.2,40.9,220.0,0.91,10.0,5.8,6.65,
2023-04-26T13:00,74.7,50.2,391.0,,10.7,38.6,231.0,1.0,9.0,4.45,5.45,
2023-04-26T14:00,75.9,51.1,429.0,,15.6,36.6,236.0,1.07,8.0,3.2,3.8,
2023-04-26T15:00,76.1,51.2,345.0,,16.9,33.9,237.0,1.11,8.0,1.85,2.2,
2023-04-26T16:00,75.7,50.9,245.0,,19.8,31.4,233.0,1.08,8.0,0.8,0.95,
2023-04-26T17:00,63.6,42.5,444.0,,35.0,30.8,192.0,0.97,8.0,0.25,0.3,
2023-04-26T18:00,74.0,50.1,1155.0,,55.9,48.1,159.0,0.97,7.0,0.0,0.0,
2023-04-26T19:00,105.5,72.4,2165.0,,85.4,72.7,112.0,0.98,6.0,0.0,0.0,
2023-04-26T20:00,130.9,90.3,3209.0,,113.6,96.4,63.0,0.96,5.0,0.0,0.0,
2023-04-26T21:00,142.5,98.7,3462.0,,114.3,98.3,51.0,0.97,4.0,0.0,0.0,
2023-04-26T22:00,138.8,96.2,3458.0,,105.0,92.3,52.0,1.02,4.0,0.0,0.0,
2023-04-26T23:00,129.5,89.9,3274.0,,94.7,83.2,51.0,1.04,3.0,0.0,0.0,
2023-04-27T00:00,121.1,84.3,3020.0,,95.4,78.8,42.0,1.04,3.0,0.0,0.0,
2023-04-27T01:00,120.6,84.1,2650.0,,98.8,74.2,31.0,1.01,2.0,0.0,0.0,
2023-04-27T02:00,123.9,86.1,2222.0,,102.1,68.8,19.0,0.97,2.0,0.0,0.0,
2023-04-27T03:00,128.5,89.4,2028.0,,99.7,65.5,13.0,0.96,2.0,0.0,0.0,
2023-04-27T04:00,132.2,92.0,1890.0,,95.5,62.7,8.0,0.99,2.0,0.0,0.0,
2023-04-27T05:00,94.3,64.0,876.0,,72.9,43.4,45.0,1.1,9.0,0.0,0.0,
2023-04-27T06:00,107.6,73.6,1091.0,,87.6,56.1,45.0,0.96,9.0,0.15,0.15,
2023-04-27T07:00,115.0,78.7,1391.0,,108.1,73.8,45.0,0.85,8.0,0.75,0.75,
2023-04-27T08:00,116.6,79.4,1566.0,,117.5,85.6,61.0,0.83,9.0,1.95,2.0,
2023-04-27T09:00,94.1,63.3,1313.0,,94.2,74.1,97.0,0.87,11.0,3.55,3.65,
2023-04-27T10:00,64.3,41.1,865.0,,55.3,52.3,147.0,0.97,14.0,4.75,5.1,
2023-04-27T11:00,67.5,43.0,390.0,,15.1,28.8,196.0,1.15,18.0,5.1,5.55,
2023-04-27T12:00,70.8,45.6,301.0,,8.3,23.6,203.0,1.69,20.0,1.9,4.6,
2023-04-27T13:00,72.4,45.5,328.0,,12.0,23.6,196.0,2.15,23.0,0.75,3.15,
2023-04-27T14:00,76.4,47.4,397.0,,21.1,27.2,184.0,2.01,25.0,1.45,2.55,
2023-04-27T15:00,78.7,49.7,335.0,,24.3,30.1,185.0,1.7,27.0,1.05,1.6,
2023-04-27T16:00,92.2,57.9,258.0,,28.6,34.7,187.0,1.37,28.0,0.8,0.85,
2023-04-27T17:00,71.0,45.5,443.0,,32.7,33.7,176.0,1.11,18.0,0.25,0.3,
2023-04-27T18:00,78.7,52.5,599.0,,44.7,34.8,149.0,1.02,16.0,0.0,0.0,
2023-04-27T19:00,84.1,56.3,821.0,,61.8,36.3,110.0,1.0,13.0,0.0,0.0,
2023-04-27T20:00,84.5,56.9,1049.0,,79.6,38.3,66.0,0.96,10.0,0.0,0.0,
2023-04-27T21:00,83.1,55.9,1095.0,,84.4,39.6,49.0,0.91,10.0,0.0,0.0,
2023-04-27T22:00,85.0,57.0,1080.0,,85.1,41.0,39.0,0.9,10.0,0.0,0.0,
2023-04-27T23:00,88.7,59.8,1051.0,,82.3,42.4,32.0,0.91,10.0,0.0,0.0,
2023-04-28T00:00,91.7,62.4,1045.0,,76.4,42.9,30.0,0.92,9.0,0.0,0.0,
2023-04-28T01:00,93.4,64.0,1037.0,,67.8,43.1,32.0,0.94,7.0,0.0,0.0,
2023-04-28T02:00,97.3,67.1,1035.0,,59.9,44.1,33.0,1.02,5.0,0.0,0.0,
2023-04-28T03:00,105.7,72.6,1047.0,,60.6,46.0,28.0,1.06,5.0,0.0,0.0,
2023-04-28T04:00,112.5,77.3,1066.0,,64.4,48.6,21.0,1.04,6.0,0.0,0.0,
2023-04-28T05:00,131.8,90.1,1494.0,,114.8,77.4,1.0,0.93,9.0,0.0,0.0,
2023-04-28T06:00,110.6,74.5,1427.0,,107.3,73.6,14.0,0.9,10.0,0.15,0.15,
2023-04-28T07:00,112.2,75.7,1330.0,,96.6,68.3,33.0,0.91,12.0,0.6,0.75,
2023-04-28T08:00,105.9,70.8,1176.0,,81.7,65.0,62.0,0.97,14.0,1.4,1.85,
2023-04-28T09:00,93.6,61.7,1027.0,,70.0,69.0,89.0,1.05,15.0,2.45,3.3,
2023-04-28T10:00,89.6,58.6,857.0,,57.9,76.3,119.0,1.14,16.0,3.65,4.7,
2023-04-28T11:00,92.0,60.1,693.0,,47.7,83.7,148.0,1.32,18.0,3.9,5.25,
2023-04-28T12:00,94.3,60.5,670.0,,49.4,84.9,151.0,1.63,21.0,2.9,4.7,
2023-04-28T13:00,98.7,62.6,701.0,,56.1,84.1,144.0,2.05,25.0,1.3,3.4,
2023-04-28T14:00,109.4,69.6,732.0,,62.0,80.3,139.0,1.94,28.0,1.5,2.55,
2023-04-28T15:00,118.0,75.0,641.0,,57.4,72.7,151.0,1.44,28.0,1.45,1.8,
2023-04-28T16:00,116.4,74.3,516.0,,49.4,62.6,170.0,1.34,27.0,0.8,0.85,
2023-04-28T17:00,78.0,49.9,471.0,,33.3,39.2,181.0,1.18,19.0,0.25,0.3,
2023-04-28T18:00,93.8,61.7,799.0,,55.5,43.8,148.0,1.18,19.0,0.0,0.0,
2023-04-28T19:00,118.7,78.9,1264.0,,87.0,50.3,102.0,1.23,19.0,0.0,0.0,
2023-04-28T20:00,129.9,86.1,1732.0,,120.3,55.9,50.0,1.3,19.0,0.0,0.0,
2023-04-28T21:00,133.6,88.5,1828.0,,130.6,55.2,30.0,1.27,19.0,0.0,0.0,
2023-04-28T22:00,132.7,88.0,1797.0,,133.6,52.0,18.0,1.27,20.0,0.0,0.0,
2023-04-28T23:00,123.9,81.7,1643.0,,128.0,46.3,12.0,1.25,20.0,0.0,0.0,
2023-04-29T00:00,108.0,70.3,1423.0,,114.0,40.7,17.0,1.23,20.0,0.0,0.0,
2023-04-29T01:00,95.5,61.7,1123.0,,93.0,34.0,30.0,1.2,20.0,0.0,0.0,
2023-04-29T02:00,90.6,58.8,815.0,,68.6,28.0,43.0,1.18,19.0,0.0,0.0,
2023-04-29T03:00,90.6,59.0,751.0,,57.7,28.4,44.0,1.16,18.0,0.0,0.0,
2023-04-29T04:00,93.1,60.8,767.0,,49.9,31.4,42.0,1.15,17.0,0.0,0.0,
2023-04-29T05:00,107.6,69.8,914.0,,49.4,47.4,43.0,1.06,21.0,0.0,0.0,
2023-04-29T06:00,120.1,78.7,872.0,,50.6,43.7,49.0,1.0,22.0,0.15,0.15,
2023-04-29T07:00,104.3,67.3,812.0,,52.2,38.6,59.0,1.09,24.0,0.55,0.7,
2023-04-29T08:00,89.6,56.1,727.0,,51.7,35.5,76.0,1.17,26.0,1.1,1.7,
2023-04-29T09:00,87.1,53.8,664.0,,47.2,40.1,94.0,1.09,26.0,2.2,3.3,
2023-04-29T10:00,86.6,53.7,597.0,,40.4,48.0,116.0,1.01,26.0,3.65,5.1,
2023-04-29T11:00,84.1,52.4,526.0,,32.2,55.1,144.0,0.93,25.0,4.95,6.45,
2023-04-29T12:00,87.3,55.2,493.0,,27.5,53.3,163.0,0.91,25.0,5.6,6.65,
2023-04-29T13:00,89.4,56.7,472.0,,23.4,48.3,181.0,0.99,24.0,4.55,5.55,
2023-04-29T14:00,88.0,55.5,458.0,,21.1,42.9,196.0,1.12,24.0,2.95,3.7,
2023-04-29T15:00,90.3,57.0,453.0,,22.6,42.8,199.0,1.2,25.0,1.8,2.05,
2023-04-29T16:00,93.1,58.6,456.0,,26.3,44.1,197.0,1.56,26.0,0.6,0.75,
2023-04-29T17:00,79.9,50.6,501.0,,38.6,47.0,169.0,0.92,20.0,0.25,0.3,
2023-04-29T18:00,88.2,57.0,636.0,,59.5,48.6,140.0,0.96,23.0,0.0,0.05,
2023-04-29T19:00,122.9,81.3,827.0,,89.0,50.9,98.0,1.14,26.0,0.0,0.0,
2023-04-29T20:00,102.0,63.6,1015.0,,114.8,51.7,56.0,1.48,29.0,0.0,0.0,
2023-04-29T21:00,92.2,57.2,1030.0,,110.5,48.2,50.0,1.2,27.0,0.0,0.0,
2023-04-29T22:00,95.9,61.7,985.0,,94.3,42.7,56.0,1.01,23.0,0.0,0.0,
2023-04-29T23:00,97.6,63.1,944.0,,74.8,38.7,63.0,1.0,19.0,0.0,0.0,
2023-04-30T00:00,101.7,66.4,978.0,,69.0,41.8,60.0,0.98,19.0,0.0,0.0,
2023-04-30T01:00,113.4,74.0,1035.0,,65.9,47.9,55.0,1.04,20.0,0.0,0.0,
2023-04-30T02:00,121.5,79.4,1087.0,,63.0,54.2,50.0,1.01,21.0,0.0,0.0,
2023-04-30T03:00,128.1,83.6,1086.0,,60.7,55.0,49.0,0.98,20.0,0.0,0.0,
2023-04-30T04:00,136.0,89.4,1064.0,,58.9,54.1,49.0,1.03,19.0,0.0,0.0,
2023-04-30T05:00,82.7,54.1,399.0,,18.9,18.2,101.0,1.3,15.0,0.0,0.0,
2023-04-30T06:00,91.7,60.1,436.0,,25.5,20.3,100.0,1.16,18.0,0.1,0.15,
2023-04-30T07:00,95.0,61.5,489.0,,34.7,23.2,98.0,1.04,21.0,0.6,0.7,
2023-04-30T08:00,97.3,61.5,528.0,,41.9,27.0,101.0,0.99,26.0,1.5,1.85,
2023-04-30T09:00,92.9,57.6,502.0,,38.3,29.1,111.0,1.0,29.0,2.45,3.4,
2023-04-30T10:00,91.7,56.0,448.0,,30.1,30.9,126.0,1.03,32.0,2.75,4.95,
2023-04-30T11:00,93.1,56.8,395.0,,21.5,33.2,143.0,1.04,34.0,4.4,6.0,
2023-04-30T12:00,93.8,57.7,395.0,,20.2,35.0,151.0,1.14,34.0,3.1,6.0,
2023-04-30T13:00,94.8,58.7,412.0,,21.1,36.9,157.0,1.38,32.0,2.1,4.7,
2023-04-30T14:00,98.3,61.2,439.0,,23.8,39.3,164.0,1.43,30.0,1.7,3.25,
2023-04-30T15:00,101.0,63.6,434.0,,25.6,41.0,171.0,1.39,30.0,1.4,1.9,
2023-04-30T16:00,103.4,65.4,423.0,,28.2,42.7,178.0,1.45,29.0,0.7,0.85,
2023-04-30T17:00,87.5,54.4,398.0,,31.0,36.3,134.0,1.25,29.0,0.25,0.3,
2023-04-30T18:00,87.3,54.0,899.0,,40.9,49.3,117.0,1.25,28.0,0.0,0.05,
2023-04-30T19:00,110.6,71.0,1604.0,,55.0,67.6,92.0,1.37,26.0,0.0,0.0,
2023-04-30T20:00,140.6,92.7,2155.0,,68.8,81.1,67.0,1.54,24.0,0.0,0.0,
2023-04-30T21:00,144.8,96.2,1896.0,,71.2,72.2,63.0,1.75,22.0,0.0,0.0,
2023-04-30T22:00,124.3,82.4,1301.0,,69.6,53.9,66.0,2.11,19.0,0.0,0.0,
2023-04-30T23:00,113.2,75.4,637.0,,63.4,34.4,72.0,1.98,16.0,0.0,0.0,
2023-05-01T00:00,111.5,74.3,497.0,,54.8,32.0,75.0,1.93,15.0,0.0,0.0,
2023-05-01T01:00,109.9,73.3,496.0,,43.2,34.7,78.0,2.04,15.0,0.0,0.0,
2023-05-01T02:00,109.7,73.3,520.0,,30.1,38.0,83.0,2.23,14.0,0.0,0.0,
2023-05-01T03:00,104.5,70.1,489.0,,24.0,36.5,87.0,2.68,13.0,0.0,0.0,
2023-05-01T04:00,99.2,66.8,461.0,,19.8,34.1,91.0,3.18,11.0,0.0,0.0,
2023-05-01T05:00,90.8,61.0,477.0,,20.1,39.3,80.0,1.94,10.0,0.0,0.0,
2023-05-01T06:00,81.5,54.8,492.0,,23.8,42.1,80.0,1.8,10.0,0.1,0.1,
2023-05-01T07:00,76.1,51.2,513.0,,29.1,46.0,81.0,2.31,9.0,0.2,0.4,
2023-05-01T08:00,75.7,50.6,534.0,,34.1,50.6,85.0,2.12,9.0,0.55,1.05,
2023-05-01T09:00,77.3,51.8,538.0,,34.2,53.1,94.0,1.79,9.0,1.25,2.3,
2023-05-01T10:00,79.9,53.6,537.0,,32.4,55.0,105.0,1.73,10.0,1.45,3.6,
2023-05-01T11:00,85.4,57.4,534.0,,30.7,55.4,119.0,1.62,10.0,2.6,4.8,
2023-05-01T12:00,81.0,54.5,533.0,,30.7,52.5,127.0,1.72,10.0,2.25,4.85,
2023-05-01T13:00,76.4,51.3,531.0,,31.1,47.8,133.0,1.79,10.0,1.25,4.0,
2023-05-01T14:00,78.0,52.4,534.0,,33.9,42.8,134.0,1.79,9.0,1.15,2.85,
2023-05-01T15:00,77.1,51.5,533.0,,38.9,41.8,125.0,1.52,9.0,1.1,1.8,
2023-05-01T16:00,74.0,49.4,533.0,,45.5,42.0,111.0,2.05,8.0,0.25,0.7,
2023-05-01T17:00,77.8,53.6,657.0,,65.2,45.9,80.0,1.55,5.0,0.1,0.25,
2023-05-01T18:00,73.3,50.6,729.0,,65.5,42.8,72.0,1.34,4.0,0.0,0.05,
2023-05-01T19:00,72.2,50.1,832.0,,65.9,38.5,60.0,1.39,4.0,0.0,0.0,
2023-05-01T20:00,70.3,48.7,923.0,,67.3,34.0,45.0,1.33,3.0,0.0,0.0,
2023-05-01T21:00,65.7,45.4,915.0,,70.4,32.8,36.0,1.08,3.0,0.0,0.0,
2023-05-01T22:00,63.6,43.8,869.0,,74.4,32.7,27.0,1.02,3.0,0.0,0.0,
2023-05-01T23:00,61.0,41.8,801.0,,76.2,33.5,20.0,1.09,4.0,0.0,0.0,
2023-05-02T00:00,59.8,40.7,764.0,,72.7,34.5,18.0,1.16,4.0,0.0,0.0,
2023-05-02T01:00,62.4,42.6,728.0,,66.5,36.0,19.0,1.22,5.0,0.0,0.0,
2023-05-02T02:00,65.4,44.8,670.0,,56.5,38.6,24.0,1.22,5.0,0.0,0.0,
2023-05-02T03:00,67.8,46.4,608.0,,47.3,41.5,30.0,1.22,5.0,0.0,0.0,
2023-05-02T04:00,67.3,46.1,538.0,,36.8,45.0,39.0,1.37,6.0,0.0,0.0,
2023-05-02T05:00,53.9,37.1,419.0,,21.1,17.4,62.0,1.77,3.0,0.0,0.0,
2023-05-02T06:00,44.9,31.3,447.0,,25.3,22.0,60.0,1.31,3.0,0.1,0.15,
2023-05-02T07:00,42.4,29.3,487.0,,31.2,28.6,57.0,1.04,4.0,0.6,0.7,
2023-05-02T08:00,47.6,32.2,517.0,,36.1,35.4,58.0,1.21,5.0,0.9,1.75,
2023-05-02T09:00,50.5,33.6,501.0,,34.8,36.8,67.0,1.38,7.0,1.25,3.0,
2023-05-02T10:00,49.9,32.7,465.0,,30.9,36.3,80.0,1.4,9.0,1.6,4.35,
2023-05-02T11:00,55.1,35.9,427.0,,26.4,35.5,98.0,1.34,11.0,2.35,5.35,
2023-05-02T12:00,61.0,40.0,419.0,,24.8,35.4,113.0,1.42,11.0,2.6,5.45,
2023-05-02T13:00,66.8,44.2,420.0,,23.8,35.1,128.0,1.55,11.0,2.0,4.4,
2023-05-02T14:00,81.5,54.5,428.0,,24.7,35.2,141.0,1.61,11.0,1.4,3.15,
2023-05-02T15:00,72.2,48.2,404.0,,27.3,35.3,142.0,1.73,11.0,0.65,1.65,
2023-05-02T16:00,76.1,50.8,373.0,,31.4,35.5,138.0,1.77,11.0,0.25,0.75,
2023-05-02T17:00,48.5,33.3,448.0,,40.1,32.1,95.0,0.73,3.0,0.35,0.35,
2023-05-02T18:00,47.1,32.0,551.0,,47.3,35.6,83.0,0.69,3.0,0.05,0.05,
2023-05-02T19:00,51.8,35.4,700.0,,57.5,40.7,66.0,0.66,3.0,0.0,0.0,
2023-05-02T20:00,60.1,41.3,940.0,,71.3,48.1,44.0,0.66,3.0,0.0,0.0,
2023-05-02T21:00,69.8,48.0,1185.0,,81.3,54.6,29.0,0.69,4.0,0.0,0.0,
2023-05-02T22:00,82.7,56.7,1467.0,,91.3,61.8,15.0,0.73,4.0,0.0,0.0,
2023-05-02T23:00,90.6,62.2,1706.0,,99.7,67.8,2.0,0.75,5.0,0.0,0.0,
2023-05-03T00:00,86.1,59.3,1679.0,,99.7,67.4,0.0,0.77,5.0,0.0,0.0,
2023-05-03T01:00,86.6,59.6,1541.0,,95.9,64.3,0.0,0.76,5.0,0.0,0.0,
2023-05-03T02:00,88.7,61.5,1358.0,,88.8,59.6,2.0,0.81,4.0,0.0,0.0,
2023-05-03T03:00,89.2,61.9,1292.0,,82.9,55.6,3.0,0.92,3.0,0.0,0.0,
2023-05-03T04:00,90.8,63.1,1242.0,,75.9,51.1,5.0,1.05,2.0,0.0,0.0,
2023-05-03T05:00,153.7,107.1,2227.0,,84.5,93.3,17.0,0.89,3.0,0.0,0.0,
2023-05-03T06:00,124.8,86.8,1832.0,,75.4,93.8,32.0,0.9,3.0,0.2,0.2,
2023-05-03T07:00,108.0,75.2,1270.0,,62.5,94.4,53.0,0.89,3.0,0.8,0.85,
2023-05-03T08:00,74.0,50.9,672.0,,47.5,89.3,78.0,0.96,4.0,1.6,2.05,
2023-05-03T09:00,64.7,44.2,507.0,,40.9,75.9,88.0,1.24,5.0,1.9,3.2,
2023-05-03T10:00,67.1,45.9,476.0,,36.3,57.6,95.0,1.79,5.0,0.95,4.05,
2023-05-03T11:00,67.8,46.2,481.0,,32.2,39.7,105.0,1.79,6.0,1.6,5.1,
2023-05-03T12:00,63.1,43.2,475.0,,30.0,37.8,115.0,1.45,6.0,2.85,5.7,
2023-05-03T13:00,61.5,42.3,491.0,,29.0,41.6,127.0,0.89,5.0,5.2,6.2,
2023-05-03T14:00,65.4,44.7,517.0,,30.2,48.0,138.0,0.8,5.0,4.6,4.8,
2023-05-03T15:00,71.0,48.4,454.0,,32.5,49.7,144.0,0.81,6.0,2.7,2.85,
2023-05-03T16:00,74.5,50.6,370.0,,36.2,51.4,148.0,0.84,7.0,1.2,1.25,
2023-05-03T17:00,47.3,32.8,506.0,,46.3,31.9,77.0,0.91,2.0,0.3,0.35,
2023-05-03T18:00,47.6,33.2,839.0,,58.6,38.4,61.0,0.78,2.0,0.05,0.05,
2023-05-03T19:00,66.1,46.2,1320.0,,76.0,47.9,39.0,0.73,1.0,0.0,0.0,
2023-05-03T20:00,90.3,63.1,2034.0,,94.7,64.3,14.0,0.75,1.0,0.0,0.0,
2023-05-03T21:00,114.3,79.9,2648.0,,100.4,80.8,6.0,0.76,1.0,0.0,0.0,
2023-05-03T22:00,141.6,99.0,3319.0,,102.1,100.2,2.0,0.73,1.0,0.0,0.0,
2023-05-03T23:00,150.9,105.5,3968.0,,102.0,123.2,0.0,0.71,1.0,0.0,0.0,
2023-05-04T00:00,147.1,102.7,4131.0,,101.1,138.6,0.0,0.71,1.0,0.0,0.0,
2023-05-04T01:00,158.3,110.6,4106.0,,98.8,152.5,0.0,0.71,1.0,0.0,0.0,
2023-05-04T02:00,172.8,120.6,3896.0,,95.3,157.0,0.0,0.71,1.0,0.0,0.0,
2023-05-04T03:00,177.0,123.9,3618.0,,92.8,140.7,0.0,0.72,1.0,0.0,0.0,
2023-05-04T04:00,160.7,112.5,3226.0,,90.1,113.2,0.0,0.74,1.0,0.0,0.0,
2023-05-04T05:00,127.1,88.7,2038.0,,99.6,78.9,0.0,0.78,1.0,0.0,0.0,
2023-05-04T06:00,112.7,78.7,1745.0,,90.1,83.1,16.0,0.75,1.0,0.2,0.2,
2023-05-04T07:00,99.7,69.4,1327.0,,76.4,89.0,39.0,0.69,2.0,0.95,0.95,
2023-05-04T08:00,74.3,51.3,857.0,,58.3,91.0,73.0,0.65,3.0,2.35,2.35,
2023-05-04T09:00,71.7,48.9,678.0,,46.1,83.2,101.0,0.66,4.0,4.25,4.25,
2023-05-04T10:00,71.2,48.7,577.0,,34.0,70.6,133.0,0.69,4.0,5.95,6.0,
2023-05-04T11:00,73.8,50.4,494.0,,22.0,55.8,168.0,0.74,5.0,6.8,7.1,
2023-05-04T12:00,78.7,53.7,452.0,,17.4,49.8,187.0,0.75,5.0,6.5,7.3,
2023-05-04T13:00,81.0,55.2,441.0,,15.7,45.8,201.0,0.77,6.0,5.5,6.35,
2023-05-04T14:00,79.9,54.6,443.0,,16.7,42.8,212.0,0.82,6.0,4.2,4.55,
