id,date,corrib_production,moffat,ROI_imports_via_interconnector,total
1557,2022-04-06,37.1307,139.3,91.5482,267.979
1558,2022-04-07,43.5019,178.678,123.765,345.945
1559,2022-04-08,43.6975,214.933,148.063,406.694
1560,2022-04-09,43.46,204.956,137.705,386.121
1561,2022-04-10,43.3723,132.533,72.8719,248.777
1562,2022-04-11,43.2968,147.222,99.185,289.704
1563,2022-04-12,43.2865,242.614,173.366,459.267
1564,2022-04-13,43.1595,208.0,150.29,401.45
1565,2022-04-14,43.3058,187.089,123.728,354.123
1566,2022-04-15,43.2801,196.756,138.395,378.431
1567,2022-04-16,43.1872,150.389,93.6851,287.261
1568,2022-04-17,43.3135,154.078,104.072,301.463
1569,2022-04-18,43.2828,179.458,129.636,352.377
1570,2022-04-19,43.2634,225.189,166.365,434.817
1571,2022-04-20,43.208,189.175,127.203,359.586
1572,2022-04-21,42.8738,149.869,98.7533,291.497
1573,2022-04-22,43.0304,125.111,79.0029,247.144
1574,2022-04-23,42.9862,113.3,73.1002,229.386
1575,2022-04-24,42.9603,120.056,79.2172,242.233
1576,2022-04-25,42.953,187.656,133.481,364.089
1577,2022-04-26,42.9224,195.389,139.333,377.644
1578,2022-04-27,40.2723,209.406,149.567,399.245
1579,2022-04-28,42.4011,221.911,153.546,417.858
1580,2022-04-29,42.8905,215.633,149.327,407.851
1581,2022-04-30,42.8311,173.0,115.356,331.187
1582,2022-05-01,42.8993,189.656,129.64,362.195
1583,2022-05-02,42.8003,198.2,139.76,380.76
1584,2022-05-03,40.5539,199.033,134.295,373.883
1585,2022-05-04,43.1077,176.489,119.518,339.115
1586,2022-05-05,42.5436,188.378,125.51,356.431
1587,2022-05-06,42.631,189.789,134.461,366.881
1588,2022-05-07,42.4309,184.111,129.257,355.799
1589,2022-05-08,42.4256,133.089,86.6215,262.136
1590,2022-05-09,42.4614,117.567,70.8979,230.926
1591,2022-05-10,41.0004,120.156,75.4178,236.574
1592,2022-05-11,42.4251,144.867,95.9963,283.288
1593,2022-05-12,42.4464,146.719,95.4228,284.589
1594,2022-05-13,42.4376,132.189,90.4525,265.079
1595,2022-05-14,42.3986,176.7,122.964,342.063
1596,2022-05-15,42.0164,144.511,98.3211,284.849
1597,2022-05-16,41.53,147.367,97.2317,286.128
1598,2022-05-17,42.2225,150.644,97.1104,289.977
1599,2022-05-18,41.9863,112.239,70.5784,224.803
1600,2022-05-19,41.8366,115.453,70.7659,228.055
1601,2022-05-20,41.9045,122.033,79.7555,243.693
1602,2022-05-21,41.7959,134.056,97.8266,273.678
1603,2022-05-22,41.8979,127.097,90.6984,259.693
1604,2022-05-23,15.7696,196.681,147.075,359.525
1605,2022-05-24,29.1425,187.389,123.682,340.213
1606,2022-05-25,42.6079,122.111,75.3204,240.039
1607,2022-05-26,42.1963,133.433,85.8802,261.51
1608,2022-05-27,42.1566,171.989,125.437,339.582
1609,2022-05-28,41.7692,167.922,117.335,327.027
1610,2022-05-29,41.7928,140.744,99.8214,282.359
1611,2022-05-30,41.777,181.1,124.162,347.039
1612,2022-05-31,37.1632,197.278,137.074,371.515
1613,2022-06-01,34.3259,188.522,133.81,356.658
1614,2022-06-02,41.717,180.367,135.03,357.114
1615,2022-06-03,41.5118,168.322,114.859,324.693
1616,2022-06-04,41.3546,148.744,101.319,291.418
1617,2022-06-05,41.3899,164.867,120.323,326.579
1618,2022-06-06,41.5225,171.844,115.093,328.46
1619,2022-06-07,41.4995,156.356,104.16,302.015
1620,2022-06-08,42.0596,129.489,83.1432,254.692
1621,2022-06-09,32.2807,132.233,87.9034,252.417
1622,2022-06-10,27.5101,116.067,77.8559,221.433
1623,2022-06-11,42.6859,84.4889,51.3091,178.484
1624,2022-06-12,42.4949,109.222,77.8373,229.554
1625,2022-06-13,42.2835,197.822,135.958,376.063
1626,2022-06-14,42.1714,192.333,135.053,369.558
1627,2022-06-15,42.0088,187.8,131.489,361.298
1628,2022-06-16,41.8674,165.711,115.258,322.836
1629,2022-06-17,42.0222,153.044,115.461,310.528
1630,2022-06-18,41.9128,126.656,91.565,260.133
1631,2022-06-19,41.8738,114.467,72.9812,229.322
1632,2022-06-20,41.7318,182.678,124.443,348.853
1633,2022-06-21,41.7761,196.411,136.447,374.634
1634,2022-06-22,41.7454,186.422,130.432,358.599
1635,2022-06-23,41.614,182.967,127.326,351.906
1636,2022-06-24,41.6108,146.467,103.298,291.376
1637,2022-06-25,41.6399,91.5556,60.0421,193.238
1638,2022-06-26,41.6607,97.8111,62.7524,202.224
1639,2022-06-27,41.5692,136.644,87.5293,265.743
1640,2022-06-28,41.5627,128.331,88.8563,258.75
1641,2022-06-29,41.5627,191.278,135.449,368.289
1642,2022-06-30,41.5433,192.528,135.465,369.536
1643,2022-07-01,41.5279,167.889,113.476,322.893
1644,2022-07-02,41.4726,135.6,91.6481,268.721
1645,2022-07-03,41.5111,132.5,90.5425,264.554
1646,2022-07-04,7.59977,184.233,136.346,328.179
1647,2022-07-05,0.0,204.333,151.497,355.83
1648,2022-07-06,0.0,166.614,136.142,302.756
1649,2022-07-07,0.0,216.478,159.141,375.619
1650,2022-07-08,22.6076,185.8,143.015,351.422
1651,2022-07-09,45.629,169.833,114.602,330.064
1652,2022-07-10,41.3819,165.456,120.585,327.423
1653,2022-07-11,42.862,160.156,111.146,314.163
1654,2022-07-12,42.2858,160.4,112.79,315.476
1655,2022-07-13,41.9176,164.311,115.558,321.787
1656,2022-07-14,41.6569,175.289,119.975,336.92
1657,2022-07-15,41.613,178.533,125.371,345.517
1658,2022-07-16,40.5336,154.722,102.738,297.994
1659,2022-07-17,40.4001,142.144,97.267,279.811
1660,2022-07-18,41.1967,166.422,114.046,321.665
1661,2022-07-19,40.3638,166.3,111.773,318.437
1662,2022-07-20,40.5777,169.367,118.175,328.119
1663,2022-07-21,40.5028,185.4,130.781,356.683
1664,2022-07-22,40.2614,169.967,117.266,327.494
1665,2022-07-23,41.1115,92.4667,61.2673,194.846
1666,2022-07-24,40.8179,83.0667,53.2501,177.135
1667,2022-07-25,40.8015,109.925,75.2636,225.99
1668,2022-07-26,40.3511,180.811,127.657,348.819
1669,2022-07-27,40.3145,189.903,129.046,359.263
1670,2022-07-28,40.1206,181.1,123.351,344.572
1671,2022-07-29,40.0133,152.419,105.742,298.174
1672,2022-07-30,40.2172,139.839,102.67,282.726
1673,2022-07-31,40.1845,147.9,109.776,297.86
1674,2022-08-01,39.7903,109.456,74.4029,223.649
1675,2022-08-02,39.2216,87.1378,58.9125,185.272
1676,2022-08-03,38.0416,138.011,104.212,280.265
1677,2022-08-04,40.2188,131.839,93.4958,265.553
1678,2022-08-05,40.2336,146.542,99.7972,286.572
1679,2022-08-06,40.3495,122.356,92.6611,255.366
1680,2022-08-07,40.6988,131.872,96.373,268.944
1681,2022-08-08,40.5514,177.744,123.33,341.626
1682,2022-08-09,40.4954,181.383,128.129,350.008
1683,2022-08-10,40.4694,181.344,128.241,350.054
1684,2022-08-11,40.4043,176.481,118.02,334.905
1685,2022-08-12,39.4914,180.486,127.969,347.946
1686,2022-08-13,39.536,174.106,127.64,341.282
1687,2022-08-14,39.6193,171.705,123.44,334.764
1688,2022-08-15,39.7409,167.522,115.648,322.911
1689,2022-08-16,37.9998,139.389,97.9321,275.321
1690,2022-08-17,40.576,177.611,120.541,338.728
1691,2022-08-18,40.3913,160.239,107.868,308.498
1692,2022-08-19,39.4704,137.633,94.5624,271.666
1693,2022-08-20,39.8099,109.706,76.4654,225.981
1694,2022-08-21,39.7071,169.2,120.186,329.093
1695,2022-08-22,39.4402,185.308,129.242,353.991
1696,2022-08-23,38.2301,189.133,134.328,361.691
1697,2022-08-24,39.5045,173.692,123.801,336.997
1698,2022-08-25,39.6241,185.581,131.274,356.479
1699,2022-08-26,39.6318,201.494,148.19,389.315
1700,2022-08-27,39.467,180.244,136.449,356.161
1701,2022-08-28,39.2729,153.675,114.022,306.97
1702,2022-08-29,39.1996,160.458,115.248,314.906
1703,2022-08-30,39.3851,167.753,117.154,324.292
1704,2022-08-31,39.6004,160.872,109.008,309.48
1705,2022-09-01,39.9457,179.344,126.025,345.316
1706,2022-09-02,40.2057,173.933,117.91,332.049
1707,2022-09-03,40.1723,158.022,111.121,309.315
1708,2022-09-04,40.0177,94.5556,54.4023,188.976
1709,2022-09-05,39.301,98.0444,59.111,196.457
1710,2022-09-06,39.1861,144.397,97.2321,280.815
1711,2022-09-07,39.3239,159.278,107.099,305.7
1712,2022-09-08,39.135,160.456,108.385,307.975
1713,2022-09-09,39.3189,158.167,109.352,306.837
1714,2022-09-10,39.0731,143.189,102.459,284.721
1715,2022-09-11,39.0421,132.789,89.6289,261.46
1716,2022-09-12,39.4478,146.478,100.314,286.24
1717,2022-09-13,39.2729,153.344,103.204,295.821
1718,2022-09-14,39.2774,163.439,104.446,307.163
1719,2022-09-15,39.3106,155.422,105.786,300.519
1720,2022-09-16,39.2945,156.011,112.721,308.026
1721,2022-09-17,39.2193,148.364,118.42,306.003
1722,2022-09-18,39.1542,152.139,111.729,303.022
1723,2022-09-19,39.1549,171.814,119.525,330.493
1724,2022-09-20,39.0392,167.05,112.584,318.673
1725,2022-09-21,39.0477,123.822,72.8407,235.711
1726,2022-09-22,39.1949,165.197,110.132,314.525
1727,2022-09-23,39.1301,160.256,121.696,321.081
1728,2022-09-24,39.0967,141.922,106.898,287.917
1729,2022-09-25,39.0291,112.511,80.5763,232.116
1730,2022-09-26,39.0804,104.156,65.0505,208.286
1731,2022-09-27,39.141,140.833,96.9866,276.961
1732,2022-09-28,39.1181,169.578,120.621,329.317
1733,2022-09-29,38.9397,167.622,129.79,336.352
1734,2022-09-30,39.3788,96.1889,62.2579,197.826
1735,2022-10-01,39.5112,94.9667,62.3947,196.873
1736,2022-10-02,39.5237,153.622,120.503,313.649
1737,2022-10-03,39.2025,108.833,75.6013,223.637
1738,2022-10-04,39.5118,129.822,92.2259,261.56
1739,2022-10-05,39.4396,126.278,85.7554,251.473
1740,2022-10-06,39.3647,96.9778,60.716,197.059
1741,2022-10-07,39.4746,110.122,76.042,225.639
1742,2022-10-08,39.2973,116.9,81.0113,237.209
1743,2022-10-09,39.378,80.4667,53.8731,173.718
1744,2022-10-10,39.3625,155.456,112.572,307.39
1745,2022-10-11,39.2587,155.8,96.1927,291.251
1746,2022-10-12,39.3938,173.878,115.609,328.88
1747,2022-10-13,39.2154,166.311,109.941,315.467
1748,2022-10-14,39.0571,157.389,100.569,297.015
1749,2022-10-15,38.8264,105.856,59.2532,203.935
1750,2022-10-16,38.8768,128.822,78.2863,245.985
1751,2022-10-17,38.9164,145.833,96.7812,281.531
1752,2022-10-18,38.6596,182.144,99.292,320.096
1753,2022-10-19,38.6541,138.856,81.1868,258.696
1754,2022-10-20,38.5984,173.622,105.785,318.006
1755,2022-10-21,39.0728,160.567,98.8443,298.484
1756,2022-10-22,39.1161,156.544,105.544,301.205
1757,2022-10-23,39.0976,160.822,114.034,313.954
1758,2022-10-24,39.1349,158.922,110.5,308.557
1759,2022-10-25,38.9678,144.478,102.444,285.889
1760,2022-10-26,39.0983,139.722,90.9529,269.773
1761,2022-10-27,38.9445,154.2,97.1519,290.296
1762,2022-10-28,39.0546,131.489,88.2914,258.835
1763,2022-10-29,40.5724,114.033,65.6837,220.289
1764,2022-10-30,38.9912,118.933,70.1459,228.07
1765,2022-10-31,39.0437,162.061,107.261,308.366
1766,2022-11-01,39.0939,158.444,105.509,303.047
1767,2022-11-02,38.981,155.825,99.0037,293.81
1768,2022-11-03,39.0637,201.067,137.646,377.776
1769,2022-11-04,38.9849,190.456,135.77,365.211
1770,2022-11-05,38.9481,139.911,84.5027,263.362
1771,2022-11-06,38.8426,116.311,66.4148,221.569
1772,2022-11-07,38.8308,132.489,76.6955,248.015
1773,2022-11-08,38.8793,159.622,101.98,300.482
1774,2022-11-09,38.7341,148.889,92.6081,280.231
1775,2022-11-10,38.6273,119.011,66.935,224.573
1776,2022-11-11,38.8927,150.189,88.8863,277.968
1777,2022-11-12,38.6635,113.178,61.936,213.777
1778,2022-11-13,38.7858,129.811,91.1458,259.743
1779,2022-11-14,38.7609,154.367,98.7538,291.881
1780,2022-11-15,38.8041,197.478,140.318,376.6
1781,2022-11-16,38.7961,218.533,160.253,417.582
1782,2022-11-17,38.7746,215.389,152.467,406.63
1783,2022-11-18,38.843,211.111,161.588,411.542
1784,2022-11-19,38.8098,172.956,118.134,329.899
1785,2022-11-20,38.7412,172.678,108.968,320.387
1786,2022-11-21,38.6899,201.322,132.887,372.899
1787,2022-11-22,38.6635,228.122,161.088,427.874
1788,2022-11-23,38.6795,159.5,105.394,303.574
1789,2022-11-24,38.707,166.011,105.759,310.477
1790,2022-11-25,38.6142,175.534,117.785,331.933
1791,2022-11-26,38.5555,108.7,65.6923,212.948
1792,2022-11-27,38.6422,130.844,82.2671,251.754
1793,2022-11-28,38.6338,238.367,170.079,447.08
1794,2022-11-29,38.6422,213.544,156.749,408.936
1795,2022-11-30,38.4813,212.889,148.645,400.016
1796,2022-12-01,38.5677,208.111,142.477,389.156
1797,2022-12-02,37.9291,220.211,157.705,415.845
1798,2022-12-03,38.1083,193.989,147.701,379.799
1799,2022-12-04,38.0369,165.0,106.719,309.756
1800,2022-12-05,38.0792,219.111,148.412,405.603
1801,2022-12-06,38.0909,247.767,182.267,468.125
1802,2022-12-07,38.0818,271.047,193.711,502.84
1803,2022-12-08,38.1469,282.644,202.158,522.949
1804,2022-12-09,38.1585,301.639,217.08,556.878
1805,2022-12-10,38.1152,263.706,192.108,493.929
1806,2022-12-11,38.1574,273.867,193.713,505.737
1807,2022-12-12,38.164,295.636,209.38,543.18
1808,2022-12-13,38.0958,272.389,180.712,491.197
1809,2022-12-14,37.9323,288.311,201.031,527.274
1810,2022-12-15,37.8672,306.683,223.581,568.132
1811,2022-12-16,37.84,282.769,203.412,524.021
1812,2022-12-17,37.7762,235.178,158.361,431.315
1813,2022-12-18,37.3816,147.267,87.0797,271.728
1814,2022-12-19,37.7014,141.356,81.3714,260.428
1815,2022-12-20,37.7146,145.856,92.5144,276.085
1816,2022-12-21,37.5834,192.697,128.062,358.343
1817,2022-12-22,37.6595,244.778,165.433,447.871
1818,2022-12-23,37.5208,159.489,94.027,291.037
1819,2022-12-24,37.5654,139.544,76.9846,254.094
1820,2022-12-25,37.7246,117.611,69.7291,225.065
1821,2022-12-26,37.6889,149.344,89.3294,276.363
1822,2022-12-27,37.4688,138.833,78.7874,255.09
1823,2022-12-28,37.562,125.622,70.8764,234.061
1824,2022-12-29,37.5208,139.367,87.6983,264.586
1825,2022-12-30,37.5085,136.567,99.1752,273.25
1826,2022-12-31,37.571,190.133,134.793,362.497
1827,2023-01-01,37.6062,201.533,145.108,384.247
1828,2023-01-02,37.4804,186.5,122.955,346.936
1829,2023-01-03,37.2782,140.344,80.8777,258.5
1830,2023-01-04,37.38,135.756,82.0295,255.165
1831,2023-01-05,37.3727,137.722,82.35,257.445
1832,2023-01-06,37.352,154.2,97.9068,289.459
1833,2023-01-07,37.3308,116.933,71.4804,225.745
1834,2023-01-08,37.3636,125.389,80.0358,242.788
1835,2023-01-09,37.3986,164.356,110.392,312.146
1836,2023-01-10,37.2539,135.467,82.5664,255.287
1837,2023-01-11,37.2717,143.422,88.8643,269.558
1838,2023-01-12,37.2965,137.844,86.2432,261.384
1839,2023-01-13,37.2319,163.478,102.356,303.066
1840,2023-01-14,37.325,124.089,80.1734,241.587
1841,2023-01-15,37.2502,200.7,139.195,377.145
1842,2023-01-16,37.3624,250.844,184.615,472.822
1843,2023-01-17,37.2187,266.925,185.29,489.434
1844,2023-01-18,36.9497,264.2,185.976,487.126
1845,2023-01-19,37.2599,281.772,202.444,521.476
1846,2023-01-20,37.0837,253.294,175.286,465.664
1847,2023-01-21,36.9298,176.5,115.058,328.488
1848,2023-01-22,37.007,214.633,145.455,397.095
1849,2023-01-23,22.5516,260.564,186.143,469.259
1850,2023-01-24,30.7721,234.094,166.777,431.644
1851,2023-01-25,38.5878,222.8,150.296,411.684
1852,2023-01-26,38.3114,251.428,173.893,463.633
1853,2023-01-27,38.1071,246.697,176.267,461.071
1854,2023-01-28,38.027,222.834,160.322,421.183
1855,2023-01-29,37.8548,154.489,95.6289,287.973
1856,2023-01-30,37.8381,206.678,145.005,389.521
1857,2023-01-31,37.8052,170.089,113.378,321.272
1858,2023-02-01,37.6605,168.789,106.445,312.894
1859,2023-02-02,37.5969,156.656,95.0524,289.305
1860,2023-02-03,37.6443,179.178,123.091,339.913
1861,2023-02-04,37.7911,175.878,126.503,340.172
1862,2023-02-05,37.6142,166.4,115.316,319.33
1863,2023-02-06,37.5553,195.633,134.156,367.344
1864,2023-02-07,25.9574,243.106,181.191,450.254
1865,2023-02-08,27.5091,205.433,151.697,384.64
1866,2023-02-09,30.9943,220.089,163.889,414.972
1867,2023-02-10,37.0613,209.4,144.077,390.539
1868,2023-02-11,37.572,220.7,153.567,411.839
1869,2023-02-12,37.5274,177.122,113.362,328.012
1870,2023-02-13,37.4986,181.3,116.573,335.371
1871,2023-02-14,37.3289,152.233,98.0651,287.627
1872,2023-02-15,37.4659,173.133,114.659,325.258
1873,2023-02-16,37.2386,164.833,106.76,308.832
1874,2023-02-17,37.348,154.867,97.8001,290.015
1875,2023-02-18,37.3693,121.222,73.7972,232.389
1876,2023-02-19,37.1878,118.033,75.0714,230.292
1877,2023-02-20,37.2195,166.844,113.217,317.281
1878,2023-02-21,37.3555,190.178,129.352,356.885
1879,2023-02-22,37.3456,198.667,135.612,371.624
1880,2023-02-23,37.2234,225.967,157.167,420.357
1881,2023-02-24,37.2154,195.557,147.728,380.5
1882,2023-02-25,37.2667,200.611,142.033,379.91
1883,2023-02-26,37.2544,180.467,120.974,338.695
1884,2023-02-27,37.2244,228.844,159.439,425.508
1885,2023-02-28,37.1766,235.167,162.461,434.805
1886,2023-03-01,36.6432,232.967,161.123,430.733
1887,2023-03-02,36.4218,244.678,167.922,449.021
1888,2023-03-03,36.685,259.694,182.473,478.853
1889,2023-03-04,36.683,241.492,180.572,458.747
1890,2023-03-05,35.7445,219.211,160.604,415.56
1891,2023-03-06,33.0297,252.794,177.512,463.336
1892,2023-03-07,37.7595,246.231,168.334,452.324
1893,2023-03-08,37.0598,239.711,163.655,440.426
1894,2023-03-09,37.088,225.933,152.793,415.814
1895,2023-03-10,36.9934,254.958,178.025,469.976
1896,2023-03-11,36.8504,187.389,118.363,342.602
1897,2023-03-12,36.6322,127.033,79.7922,243.458
1898,2023-03-13,36.9585,155.978,94.7689,287.705
1899,2023-03-14,26.1941,255.264,183.725,465.183
1900,2023-03-15,37.1925,215.167,143.967,396.327
1901,2023-03-16,30.9703,176.156,124.761,331.887
1902,2023-03-17,39.5608,194.889,131.752,366.202
1903,2023-03-18,35.3569,150.3,95.3206,280.977
1904,2023-03-19,37.5648,181.511,117.197,336.273
1905,2023-03-20,36.6619,195.678,132.765,365.105
1906,2023-03-21,36.6858,157.056,101.782,295.523
1907,2023-03-22,36.7218,146.611,88.9648,272.298
1908,2023-03-23,36.5664,130.167,84.389,251.122
1909,2023-03-24,36.6742,119.644,73.0583,229.377
1910,2023-03-25,35.0968,165.144,120.864,321.105
1911,2023-03-26,36.721,192.2,137.62,366.54
1912,2023-03-27,36.5984,194.911,128.229,359.739
1913,2023-03-28,36.4019,173.211,112.973,322.586
1914,2023-03-29,36.4373,147.448,86.3306,270.216
1915,2023-03-30,36.3637,161.589,110.889,308.842
1916,2023-03-31,36.5285,163.244,111.44,311.213
1917,2023-04-01,36.6008,143.489,87.8837,267.973
1918,2023-04-02,36.3864,161.878,106.551,304.815
1919,2023-04-03,32.2216,158.167,98.7753,289.164
1920,2023-04-04,32.1013,171.656,112.557,316.314
1921,2023-04-05,26.8735,215.589,156.332,398.794
1922,2023-04-06,30.263,201.614,154.377,386.253
1923,2023-04-07,37.2258,158.258,106.51,301.995
1924,2023-04-08,36.3003,111.303,62.9438,210.547
1925,2023-04-09,36.5309,95.1833,56.4131,188.127
1926,2023-04-10,36.5827,102.364,62.9117,201.858
1927,2023-04-11,34.8105,136.229,91.8414,262.881
1928,2023-04-12,36.3654,140.75,90.7198,267.835
1929,2023-04-13,34.0092,197.214,142.791,374.014
1930,2023-04-14,36.4306,193.192,138.906,368.528
1931,2023-04-15,35.9241,137.194,96.143,269.262
1932,2023-04-16,35.722,155.656,112.718,304.096
1933,2023-04-17,35.7994,170.219,122.47,328.488
1934,2023-04-18,26.5616,152.703,103.488,282.753
1935,2023-04-19,36.671,135.958,91.9463,264.576
1936,2023-04-20,35.9031,120.061,71.3687,227.333
1937,2023-04-21,35.7315,150.669,109.719,296.12
1938,2023-04-22,35.7799,163.192,123.772,322.743
1939,2023-04-23,35.852,133.775,102.152,271.779
1940,2023-04-24,36.1699,199.228,150.907,386.304
1941,2023-04-25,36.1416,227.076,156.263,419.48
1942,2023-04-26,36.0694,209.956,149.54,395.565
1943,2023-04-27,36.0489,219.178,160.092,415.319
1944,2023-04-28,35.9927,221.867,163.464,421.324
1945,2023-04-29,35.8367,175.767,133.887,345.491
1946,2023-04-30,35.9541,141.911,97.638,275.503
1947,2023-05-01,36.0478,168.244,124.183,328.476
1948,2023-05-02,35.7979,170.567,119.879,326.243
1949,2023-05-03,35.8101,133.267,85.9505,255.027
1950,2023-05-04,35.8348,129.011,88.7115,253.557
1951,2023-05-05,35.8579,164.833,115.915,316.607
1952,2023-05-06,35.6393,161.811,113.124,310.575
1953,2023-05-07,35.6977,113.989,72.1779,221.864
1954,2023-05-08,35.7611,145.244,101.787,282.793
1955,2023-05-09,35.6954,151.033,107.809,294.538
1956,2023-05-10,35.7647,128.744,92.0517,256.561
1957,2023-05-11,35.7752,153.433,111.484,300.692
1958,2023-05-12,35.6847,178.79,140.058,354.533
1959,2023-05-13,35.5967,141.7,108.648,285.944
1960,2023-05-14,35.7799,118.103,82.3329,236.216
1961,2023-05-15,35.6549,159.475,117.043,312.172
1962,2023-05-16,35.6229,176.011,136.162,347.796
1963,2023-05-17,35.5977,169.689,130.847,336.133
1964,2023-05-18,35.5435,163.689,124.393,323.625
1965,2023-05-19,35.563,166.567,133.348,335.478
1966,2023-05-20,35.5746,157.878,124.157,317.61
1967,2023-05-21,35.5744,140.989,109.598,286.162
1968,2023-05-22,34.2146,148.389,115.656,298.259
1969,2023-05-23,35.671,144.167,110.023,289.86
1970,2023-05-24,35.499,154.978,120.151,310.627
1971,2023-05-25,35.477,154.133,111.645,301.255
1972,2023-05-26,35.3435,147.944,113.58,296.868
1973,2023-05-27,35.4392,126.9,93.9746,256.314
1974,2023-05-28,35.4829,109.078,77.2027,221.763
1975,2023-05-29,35.3081,138.515,96.7135,270.537
1976,2023-05-30,35.2686,142.622,100.591,278.482
1977,2023-05-31,35.3191,127.467,88.3955,251.181
1978,2023-06-01,35.2828,147.167,107.46,289.909
1979,2023-06-02,35.2406,142.6,107.636,285.477
1980,2023-06-03,35.2977,129.911,99.6277,264.837
1981,2023-06-04,35.1245,115.6,88.3375,239.062
1982,2023-06-05,35.0433,138.989,99.6529,273.685
1983,2023-06-06,35.1468,148.889,108.707,292.742
1984,2023-06-07,35.1562,139.211,102.159,276.526
1985,2023-06-08,34.9744,106.267,72.2977,213.539
1986,2023-06-09,34.8659,108.456,75.7077,219.029
1987,2023-06-10,34.9435,107.211,81.9974,224.152
1988,2023-06-11,34.9087,125.733,102.666,263.308
1989,2023-06-12,34.9445,161.833,124.033,320.811
1990,2023-06-13,34.9109,162.489,126.221,323.621
1991,2023-06-14,34.71,146.644,113.114,294.469
1992,2023-06-15,34.8438,162.333,128.079,325.257
1993,2023-06-16,34.7145,152.522,120.909,308.145
1994,2023-06-17,34.8058,131.431,102.225,268.461
1995,2023-06-18,34.8013,119.611,90.6728,245.085
1996,2023-06-19,34.5699,155.467,120.516,310.553
1997,2023-06-20,34.6714,170.789,130.416,335.876
1998,2023-06-21,34.8106,172.056,132.344,339.21
1999,2023-06-22,34.4107,154.5,120.524,309.435
2000,2023-06-23,34.5345,111.989,78.462,224.985
2001,2023-06-24,34.482,68.8222,41.7602,145.064
2002,2023-06-25,34.7267,95.3556,67.9165,197.999
2003,2023-06-26,34.5386,116.669,81.0747,232.283
2004,2023-06-27,34.5671,123.422,86.3674,244.357
2005,2023-06-28,34.6777,160.5,122.844,318.022
2006,2023-06-29,34.5419,133.519,95.698,263.759
2007,2023-06-30,34.5754,99.6444,60.9491,195.169
2008,2023-07-01,34.6235,86.1333,49.771,170.528
2009,2023-07-02,23.2526,94.8,61.1157,179.168
2010,2023-07-03,28.8263,102.922,70.5744,202.323
2011,2023-07-04,35.1101,151.911,113.387,300.408
2012,2023-07-05,34.5597,132.067,91.7288,258.355
2013,2023-07-06,34.3169,116.133,78.0215,228.472
2014,2023-07-07,34.0866,101.311,61.2874,196.685
2015,2023-07-08,34.3577,113.122,79.333,226.813
2016,2023-07-09,34.3752,121.715,86.3387,242.429
2017,2023-07-10,34.253,160.967,121.35,316.57
2018,2023-07-11,34.2374,143.233,104.27,281.741
2019,2023-07-12,34.2457,130.033,93.3552,257.634
2020,2023-07-13,34.1416,148.111,111.45,293.703
2021,2023-07-14,34.1346,105.222,69.4701,208.827
2022,2023-07-15,34.253,67.9667,41.292,143.512
2023,2023-07-16,31.646,98.6889,67.5065,197.841
2024,2023-07-17,6.51253,184.5,152.029,343.042
2025,2023-07-18,0.0,224.9,183.173,408.073
2026,2023-07-19,0.0,192.144,177.327,369.471
2027,2023-07-20,0.0,200.556,169.888,370.444
2028,2023-07-21,0.0,170.6,141.63,312.23
2029,2023-07-22,0.0,153.6,125.017,278.617
2030,2023-07-23,0.0,131.844,108.685,240.53
2031,2023-07-24,0.0,169.489,136.757,306.246
2032,2023-07-25,0.0,181.378,147.351,328.728
2033,2023-07-26,0.0,157.689,123.929,281.617
2034,2023-07-27,0.0,174.9,143.445,318.345
2035,2023-07-28,0.0,139.744,109.316,249.061
2036,2023-07-29,0.0,100.411,71.6853,172.096
2037,2023-07-30,0.0,105.4,76.2572,181.657
2038,2023-07-31,0.0,120.439,89.9741,210.413
2039,2023-08-01,0.0,163.1,132.148,295.248
2040,2023-08-02,0.0,130.789,92.2328,223.022
2041,2023-08-03,0.0,123.589,84.1891,207.778
2042,2023-08-04,0.0,178.033,135.447,313.48
2043,2023-08-05,0.0,135.889,94.4654,230.354
2044,2023-08-06,0.0,135.733,103.486,239.219
2045,2023-08-07,0.0,164.322,136.869,301.191
2046,2023-08-08,0.0,188.722,169.833,358.555
2047,2023-08-09,0.0,184.389,158.531,342.92
2048,2023-08-10,0.0,137.444,100.91,238.355
2049,2023-08-11,17.2605,116.311,70.8923,204.464
2050,2023-08-12,37.7525,74.3444,40.8599,152.957
2051,2023-08-13,35.3249,111.956,75.6127,222.893
2052,2023-08-14,35.3158,151.467,116.812,303.595
2053,2023-08-15,35.3288,156.942,122.542,314.812
2054,2023-08-16,35.3298,152.462,111.515,299.307
2055,2023-08-17,35.3195,93.5722,56.9185,185.81
2056,2023-08-18,35.3216,79.0,55.6794,170.001
2057,2023-08-19,35.3243,61.9778,43.4041,140.706
2058,2023-08-20,35.3229,71.3611,40.6724,147.356
2059,2023-08-21,36.266,94.4306,69.6752,200.372
2060,2023-08-22,36.0045,138.646,104.915,279.565
2061,2023-08-23,36.0596,161.997,115.677,313.733
2062,2023-08-24,36.0082,148.133,105.7,289.842
2063,2023-08-25,35.9424,137.389,92.7541,266.085
2064,2023-08-26,35.9204,93.7111,59.5044,189.136
2065,2023-08-27,35.8433,94.0889,59.2856,189.218
2066,2023-08-28,35.7739,156.322,114.669,306.765
2067,2023-08-29,35.7341,163.0,106.468,305.202
2068,2023-08-30,35.697,171.122,117.003,323.822
2069,2023-08-31,35.01,160.833,110.747,306.591
